date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:37:08	84961/84961	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:08%20GMT	https://baykarmagaza.com/tr/product/detail/bayraktar-tb2-beyaz-cocuk-tisort	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/bayraktar-tb2-beyaz-cocuk-tisort.html	(from https://baykarmagaza.com/tr/product/product-list/?category=186,187,183)
18:37:08	889037/889037	---M--	200	added ('OK')	image/jpeg	etag:%22a687884b06c64466f2c3f8ee92cd5191%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/IkOxT8olzc7iytBQTvFwks9WPizRnTr0.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/IkOxT8olzc7iytBQTvFwks9WPizRnTr0.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=186,187,183)
18:37:08	83456/83456	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:09%20GMT	https://baykarmagaza.com/tr/product/detail/cezeri-beyaz-cocuk-tisort	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/cezeri-beyaz-cocuk-tisort.html	(from https://baykarmagaza.com/tr/product/product-list/?category=186,187,183)
18:37:08	801734/801734	---M--	200	added ('OK')	image/jpeg	etag:%22c538464aa78c50554bda35f87d88ed44%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/zuKczeBN8MbRarGIsyhLJ374Meda4s8u.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/zuKczeBN8MbRarGIsyhLJ374Meda4s8u.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=186,187,183)
18:37:09	903985/903985	---M--	200	added ('OK')	image/jpeg	etag:%22722db121d4d36452f88f8629cda4b44d%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/Osi52NymvlF2PsGc5EXuuXlCxaQezL7d.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/Osi52NymvlF2PsGc5EXuuXlCxaQezL7d.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=186,187,183)
18:37:09	837450/837450	---M--	200	added ('OK')	image/jpeg	etag:%223f1b6a46f4940b59b1b49ef8dcd289dc%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/jGWChi2gS7HZm0U9AW2SpGg9EDsWltB6.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/jGWChi2gS7HZm0U9AW2SpGg9EDsWltB6.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=186,187,183)
18:37:09	91871/91871	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:10%20GMT	https://baykarmagaza.com/tr/product/detail/bayraktar-tb2-pelus-oyuncak	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/bayraktar-tb2-pelus-oyuncak.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:10	63692/63692	---M--	200	added ('OK')	image/jpeg	etag:%224a8e95f7e93660eca26d0b1b5cefb704%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/rsKnCTwk9MJdXnSiGPe4ocP0ykWxlMkB.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/rsKnCTwk9MJdXnSiGPe4ocP0ykWxlMkB.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:10	61787/61787	---M--	200	added ('OK')	image/jpeg	etag:%22da69c38388fa56d63bf7075942cf3b7e%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/JnmoEYrX2qQJe5V38AVPnElVzcHqMCRB.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/JnmoEYrX2qQJe5V38AVPnElVzcHqMCRB.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:10	89740/89740	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:11%20GMT	https://baykarmagaza.com/tr/product/detail/baykar-mouse-pad	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/baykar-mouse-pad.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:10	128436/128436	---M--	200	added ('OK')	image/jpeg	etag:%22c87618b0f7bfe33c788846a140d47f7c%22	https://cdn.baykarmagaza.com/media/uploads/2024/05/16/229QJsVgYwDRKuL52GSsmyY689j4uHHS.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/uploads/2024/05/16/229QJsVgYwDRKuL52GSsmyY689j4uHHS.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:10	88842/88842	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:11%20GMT	https://baykarmagaza.com/tr/product/detail/turkce-yesil-bayraktar-kizilelma-anahtarlk	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/turkce-yesil-bayraktar-kizilelma-anahtarlk.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:11	78884/78884	---M--	200	added ('OK')	image/jpeg	etag:%22eb53016da56258da0d953138b4171bb0%22	https://cdn.baykarmagaza.com/media/uploads/2024/06/20/P8GVJ8TpD5ElUDZIBQJGezuqxmmKfhSy.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/uploads/2024/06/20/P8GVJ8TpD5ElUDZIBQJGezuqxmmKfhSy.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:11	90799/90799	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:12%20GMT	https://baykarmagaza.com/tr/product/detail/ingilizce-mavi-bayraktar-akinci-anahtarlk	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/ingilizce-mavi-bayraktar-akinci-anahtarlk.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:11	113231/113231	---M--	200	added ('OK')	image/jpeg	etag:%22380cea1e32a03f18471536edf304b8b0%22	https://cdn.baykarmagaza.com/media/uploads/2024/06/20/fMtMleqehHR6tRTPm7TVfqniFdagqXdX.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/uploads/2024/06/20/fMtMleqehHR6tRTPm7TVfqniFdagqXdX.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:12	89432/89432	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:12%20GMT	https://baykarmagaza.com/tr/product/detail/turkce-krmz-bayraktar-tb2-anahtarlk	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/turkce-krmz-bayraktar-tb2-anahtarlk.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:12	100344/100344	---M--	200	added ('OK')	image/jpeg	etag:%220f98e8225a5c099a9f2de4b35867baf8%22	https://cdn.baykarmagaza.com/media/uploads/2024/06/20/WqP4Kc5aU8bqnscqefa1c86vr2WV28KA.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/uploads/2024/06/20/WqP4Kc5aU8bqnscqefa1c86vr2WV28KA.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:12	89408/89408	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:13%20GMT	https://baykarmagaza.com/tr/product/detail/ingilizce-mavi-bayraktar-tb2-anahtarlk	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/ingilizce-mavi-bayraktar-tb2-anahtarlk.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:12	110041/110041	---M--	200	added ('OK')	image/jpeg	etag:%228b1ccf002f5c7acd4dcb566a94bc7de6%22	https://cdn.baykarmagaza.com/media/uploads/2024/06/20/MUWPEDrdeol5PAHOzN40GEM7XM3wSPt3.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/uploads/2024/06/20/MUWPEDrdeol5PAHOzN40GEM7XM3wSPt3.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:13	89325/89325	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:13%20GMT	https://baykarmagaza.com/tr/product/detail/kizilelma-metal-anahtarlk	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/kizilelma-metal-anahtarlk.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:13	86800/86800	---M--	200	added ('OK')	image/jpeg	etag:%22aaa7264ac23ede9f2a781ce7c5ac968c%22	https://cdn.baykarmagaza.com/media/uploads/2024/05/16/JIddyiYyfQ46q2w3N3rRHlsQFuBhKmBk.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/uploads/2024/05/16/JIddyiYyfQ46q2w3N3rRHlsQFuBhKmBk.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:13	79251/79251	---M--	200	added ('OK')	image/jpeg	etag:%228b60a3a771b0780bde27ba587472cf7d%22	https://cdn.baykarmagaza.com/media/uploads/2024/05/16/BKDKidMD1CjkE8Vkn7YwQtVLRwiaPScj.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/uploads/2024/05/16/BKDKidMD1CjkE8Vkn7YwQtVLRwiaPScj.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:13	89257/89257	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:14%20GMT	https://baykarmagaza.com/tr/product/detail/akinci-metal-anahtarlk	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/akinci-metal-anahtarlk.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:14	91317/91317	---M--	200	added ('OK')	image/jpeg	etag:%22a8b0ce2f6586c95480115cc7e0fc7425%22	https://cdn.baykarmagaza.com/media/uploads/2024/05/16/b5KFfXBtzPFrLwokwh44zxu9GTeCQxqN.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/uploads/2024/05/16/b5KFfXBtzPFrLwokwh44zxu9GTeCQxqN.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:14	82537/82537	---M--	200	added ('OK')	image/jpeg	etag:%22e15a0ea6ebd61242f0c9b82d09693457%22	https://cdn.baykarmagaza.com/media/uploads/2024/05/16/ehT7oVpLhZHOf4zldV5epXs1sPKBcS1p.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/uploads/2024/05/16/ehT7oVpLhZHOf4zldV5epXs1sPKBcS1p.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:14	87876/87876	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:15%20GMT	https://baykarmagaza.com/tr/product/detail/tb2-metal-anahtarlk	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/tb2-metal-anahtarlk.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:14	94615/94615	---M--	200	added ('OK')	image/jpeg	etag:%2206b8ae6e22243f83491320043b2c7d23%22	https://cdn.baykarmagaza.com/media/uploads/2024/05/16/7DKMbJZZoH7XFJcwotyAqfsGBNjmyQz7.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/uploads/2024/05/16/7DKMbJZZoH7XFJcwotyAqfsGBNjmyQz7.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:15	79761/79761	---M--	200	added ('OK')	image/jpeg	etag:%22d196afe2e0115e33c549b23e0058b917%22	https://cdn.baykarmagaza.com/media/uploads/2024/05/16/FCZd069lBdBl4Ex2JraCdYtj0ZTWkl1z.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/uploads/2024/05/16/FCZd069lBdBl4Ex2JraCdYtj0ZTWkl1z.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:15	87353/87353	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:15%20GMT	https://baykarmagaza.com/tr/product/detail/cezeri-metal-anahtarlk	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/cezeri-metal-anahtarlk.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:15	317160/317160	---M--	200	added ('OK')	image/jpeg	etag:%227d69aef8cf4b67c9d1757b005144f9dd%22	https://cdn.baykarmagaza.com/media/uploads/2024/05/16/wxNoluFwUsrxStA5IAOb7XCSk4IPu2wx.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/uploads/2024/05/16/wxNoluFwUsrxStA5IAOb7XCSk4IPu2wx.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:15	88860/88860	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:16%20GMT	https://baykarmagaza.com/tr/product/detail/bayraktar-kizilelma-siyah-fular	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/bayraktar-kizilelma-siyah-fular.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:15	157795/157795	---M--	200	added ('OK')	image/jpeg	etag:%2244b813c4e9da6924f7484eb951b60f78%22	https://cdn.baykarmagaza.com/media/uploads/2024/06/20/FElDSs7EBD24ar3hl4Mtu2kz74PzxnLc.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/uploads/2024/06/20/FElDSs7EBD24ar3hl4Mtu2kz74PzxnLc.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:16	87454/87454	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:16%20GMT	https://baykarmagaza.com/tr/product/detail/bayraktar-kizilelma-krmz-fular	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/bayraktar-kizilelma-krmz-fular.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:16	207611/207611	---M--	200	added ('OK')	image/jpeg	etag:%22fc35346a1ae4bac0d9b8a2992750220c%22	https://cdn.baykarmagaza.com/media/uploads/2024/06/20/0L4HDj0U95yDuBb2PCdZzrMvBqa6xnSi.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/uploads/2024/06/20/0L4HDj0U95yDuBb2PCdZzrMvBqa6xnSi.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:16	88773/88773	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:17%20GMT	https://baykarmagaza.com/tr/product/detail/kizilelma-kupa-bardak	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/kizilelma-kupa-bardak.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:16	99547/99547	---M--	200	added ('OK')	image/jpeg	etag:%22d95cd5957a16a1da6c3c0588acbfe874%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/grdRE8setwjd6EU3mL9d6WwbBX3PSeox.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/grdRE8setwjd6EU3mL9d6WwbBX3PSeox.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:17	88755/88755	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:17%20GMT	https://baykarmagaza.com/tr/product/detail/akinci-kupa-bardak	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/akinci-kupa-bardak.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:17	109028/109028	---M--	200	added ('OK')	image/jpeg	etag:%22107b9e2d54f15f388de593b2df6b58ab%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/mIZcZYs9RPCOd9R11ZOtCb7DXPB3SvsE.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/mIZcZYs9RPCOd9R11ZOtCb7DXPB3SvsE.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:17	87321/87321	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:18%20GMT	https://baykarmagaza.com/tr/product/detail/tb2-kupa-bardak	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/tb2-kupa-bardak.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:18	87321/87321	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:18%20GMT	https://baykarmagaza.com/tr/product/detail/tb3-kupa-bardak	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/tb3-kupa-bardak.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:18	199472/199472	---M--	200	added ('OK')	image/jpeg	etag:%2294527d0e9e4cb2a113c44ab59eb769cd%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/FKrsx3BCrRyhlNAKhQVr4HYRybp5PnHH.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/FKrsx3BCrRyhlNAKhQVr4HYRybp5PnHH.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:18	107890/107890	---M--	200	added ('OK')	image/jpeg	etag:%22f0087ea4d656770fcea9b50dfe0a0ef7%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/Rj6LKdpe1GJrlwXnrPOTKNewbfr09T7J.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/Rj6LKdpe1GJrlwXnrPOTKNewbfr09T7J.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:18	87388/87388	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:19%20GMT	https://baykarmagaza.com/tr/product/detail/cezeri-kupa-bardak	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/cezeri-kupa-bardak.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:19	106143/106143	---M--	200	added ('OK')	image/jpeg	etag:%220d5c76b0d18753377cbc89457e33293c%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/YZ0xEhhBhgxENKF9ln0XNsWSL7DIslw9.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/YZ0xEhhBhgxENKF9ln0XNsWSL7DIslw9.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:19	87404/87404	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:20%20GMT	https://baykarmagaza.com/tr/product/detail/mini-iha-kupa-bardak	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/mini-iha-kupa-bardak.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:19	101939/101939	---M--	200	added ('OK')	image/jpeg	etag:%229a99f76b2c2543759cb17caa8c988a01%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/Fzbz6QF9sZpF8Hw3vFjp2lUvIDZdxHM1.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/Fzbz6QF9sZpF8Hw3vFjp2lUvIDZdxHM1.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:19	87378/87378	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:20%20GMT	https://baykarmagaza.com/tr/product/detail/diha-kupa-bardak	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/diha-kupa-bardak.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:20	102333/102333	---M--	200	added ('OK')	image/jpeg	etag:%229d8b3c8be39ac578118a507c985c1c42%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/ARqSnSHflpWN6rMrs1VPzHXvZSxM2B3l.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/ARqSnSHflpWN6rMrs1VPzHXvZSxM2B3l.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:20	86370/86370	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:21%20GMT	https://baykarmagaza.com/tr/product/detail/bayraktar-kizilelma-ay-yldz-buff	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/bayraktar-kizilelma-ay-yldz-buff.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:20	812275/812275	---M--	200	added ('OK')	image/jpeg	etag:%22a710a3fdf0df79d57835f9332f20989b%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/jIRK25FLcje6iswzqVdYYlj528LvgAyW.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/jIRK25FLcje6iswzqVdYYlj528LvgAyW.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:20	86387/86387	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:21%20GMT	https://baykarmagaza.com/tr/product/detail/bayraktar-akinci-ay-yldz-buff	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/bayraktar-akinci-ay-yldz-buff.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:21	809878/809878	---M--	200	added ('OK')	image/jpeg	etag:%22516214346333e98778285cc2bfdc4539%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/I9bI4DmCvXOXVHTDiLQ21ZTx7DV0shXj.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/I9bI4DmCvXOXVHTDiLQ21ZTx7DV0shXj.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:21	84953/84953	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:21%20GMT	https://baykarmagaza.com/tr/product/detail/bayraktar-tb3-ay-yldz-buff	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/bayraktar-tb3-ay-yldz-buff.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:21	946418/946418	---M--	200	added ('OK')	image/jpeg	etag:%22b23e90942763c2c5e7fc6706925bea99%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/zNQZk09adrTfsOzA2Fp5Wc6vbCCGgYns.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/zNQZk09adrTfsOzA2Fp5Wc6vbCCGgYns.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:21	86372/86372	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:22%20GMT	https://baykarmagaza.com/tr/product/detail/bayraktar-tb2-ay-yldz-buff	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/bayraktar-tb2-ay-yldz-buff.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:22	883754/883754	---M--	200	added ('OK')	image/jpeg	etag:%22051868ab3eaa4fdda027f6c159de56f3%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/pjNbsXX2UpYtztzCQzNRwKb1Q78wRqQu.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/pjNbsXX2UpYtztzCQzNRwKb1Q78wRqQu.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:22	88856/88856	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:22%20GMT	https://baykarmagaza.com/tr/product/detail/kizilelma-buton-rozet-gun-batm	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/kizilelma-buton-rozet-gun-batm.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:22	768268/768268	---M--	200	added ('OK')	image/jpeg	etag:%220b4a39f750279ef3e0dfe6a01a40bc3a%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/zF4HOp87S8pg0DLmEhNOoNBRN7tkuONO.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/zF4HOp87S8pg0DLmEhNOoNBRN7tkuONO.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:22	88871/88871	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2015:37:23%20GMT	https://baykarmagaza.com/tr/product/detail/akinci-buton-rozet-gun-batm	C:/Benim%20Web%20Sitem/asdasdasd/baykarmagaza.com/tr/product/detail/akinci-buton-rozet-gun-batm.html	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
18:37:23	781922/781922	---M--	200	added ('OK')	image/jpeg	etag:%22ce78836253d63745f4384e2bdedacce8%22	https://cdn.baykarmagaza.com/media/upload/userFormUpload/lPtJOzAdsgyweiRxfYrbsdkrXmYLHfPV.jpg	C:/Benim%20Web%20Sitem/asdasdasd/cdn.baykarmagaza.com/media/upload/userFormUpload/lPtJOzAdsgyweiRxfYrbsdkrXmYLHfPV.jpg	(from https://baykarmagaza.com/tr/product/product-list/?category=174,188,17,35,170,171,172,173,175)
